Month, Bad
December, http://www.philstar.com/metro/2013/12/19/1269644/pupils-pa-robs-beats-pregnant-teacher
December, http://www.philstar.com/nation/2013/12/19/1269667/3-girls-hurt-mishap
December, http://www.philstar.com/metro/2013/12/19/1269645/cop-charged-hitting-neighbors
December, http://www.philstar.com/nation/2013/12/19/1269668/guard-shot-dead
December, http://www.philstar.com/nation/2013/12/18/1269876/mild-quake-hits-parts-metro-manila-luzon
December, http://www.philstar.com/nation/2013/12/18/1269576/mmda-welcomes-scs-inspection-pque-terminal
December, http://www.philstar.com/nation/2013/12/18/1269569/2-18-killed-skyway-crash-still-unidentified
December, http://www.philstar.com/nation/2013/12/18/1269562/president-binay-visits-benguet-town
December, http://www.philstar.com/nation/2013/12/18/1269558/lady-cop-loses-gun-thieves
December, http://www.philstar.com/nation/2013/12/18/1269555/troops-lgu-prevent-clash-midsayap
December, http://www.philstar.com/nation/2013/12/18/1269528/ndrrmc-yolanda-destruction-now-p36.6b
December, http://www.philstar.com/metro/2013/12/18/1269275/jewelry-heist-done-15-seconds
December, http://www.philstar.com/nation/2013/12/18/1269218/sc-ruling-marinduque-poll-case-dangerous-house-leader
December, http://www.philstar.com/metro/2013/12/18/1269276/3rd-group-questions-transport-scheme-sc
December, http://www.philstar.com/nation/2013/12/18/1269219/laguna-questioned-spending-p7.3-m-consultants
December, http://www.philstar.com/metro/2013/12/18/1269277/inc-wins-libel-case-vs-dating-daan-evangelist
December, http://www.philstar.com/nation/2013/12/18/1269220/ship-develops-engine-trouble-while-sailing
December, http://www.philstar.com/metro/2013/12/18/1269278/uniwide-investors-sue-over-coastal-mall-fiasco
December, http://www.philstar.com/metro/2013/12/18/1269279/man-caught-selling-fake-filmfest-passes-online
December, http://www.philstar.com/nation/2013/12/18/1269222/psinan-city-power-cooperative-agree-settle-tax-electric-bill-issues
December, http://www.philstar.com/metro/2013/12/18/1269280/barangay-councilman-survives-ambush-qc
December, http://www.philstar.com/nation/2013/12/18/1269223/bgay-chief-slain-wife-wounded-ilocos-attack
December, http://www.philstar.com/metro/2013/12/18/1269281/4-suspected-pushers-nabbed-malabon-raids
December, http://www.philstar.com/nation/2013/12/18/1269224/village-exec-pal-arrested-drug-sting
December, http://www.philstar.com/metro/2013/12/18/1269282/2-teens-caught-weapons-outside-church
December, http://www.philstar.com/nation/2013/12/18/1269225/isabela-rizal-mishaps-leave-3-dead
December, http://www.philstar.com/nation/2013/12/17/1269217/zamboanga-siege-evacuees-benefit-work-food-program
December, http://www.philstar.com/nation/2013/12/17/1269182/bought-hammer-claim-it-outside-mall
December, http://www.philstar.com/nation/2013/12/17/1269173/teacher-gunned-down-nephew
December, http://www.philstar.com/nation/2013/12/17/1269164/solon-wants-nbp-sale-buy-4-new-prisons
December, http://www.philstar.com/nation/2013/12/17/1269166/taguig-pioneers-campaign-using-risk-maps-disasters
December, http://www.philstar.com/nation/2013/12/17/1269143/drug-pusher-killed-gensan-shootout
December, http://www.philstar.com/nation/2013/12/17/1269142/man-nabbed-selling-fake-mmff-complimentary-tickets
December, http://www.philstar.com/nation/2013/12/17/1269137/barangay-kagawad-hurt-qc-drive-shooting
December, http://www.philstar.com/nation/2013/12/17/1269130/ndrrmc-yolanda-deaths-hit-lull-anew-injured-rises
December, http://www.philstar.com/metro/2013/12/17/1268913/robbers-hit-same-jewelers-2-malls
December, http://www.philstar.com/nation/2013/12/17/1268838/tight-race-seen-elections-negros-abc-president
December, http://www.philstar.com/metro/2013/12/17/1268914/2-caloocan-kotong-cops-named-sacked
December, http://www.philstar.com/metro/2013/12/17/1268915/manila-barangay-chief-treasurer-get-17-years-malversation
December, http://www.philstar.com/nation/2013/12/17/1268840/man-takes-family-4-hostage
December, http://www.philstar.com/metro/2013/12/17/1268916/doh-starts-measles-vaccination-drive
December, http://www.philstar.com/nation/2013/12/17/1268841/2-soldiers-hurt-n.-cotabato-blast
December, http://www.philstar.com/metro/2013/12/17/1268917/pinoys-warned-vs-job-offers-japan
December, http://www.philstar.com/metro/2013/12/17/1268918/nurse-stabbed-sisters-partner
December, http://www.philstar.com/nation/2013/12/17/1268843/zambo-sur-mishap-leaves-cop-dead
December, http://www.philstar.com/nation/2013/12/17/1268844/15-rescued-boat-sinks
December, http://www.philstar.com/nation/2013/12/17/1268846/mild-quake-rocks-surigao
December, http://www.philstar.com/nation/2013/12/16/1268806/2-soldiers-hurt-ncotabato-clash-npas
December, http://www.philstar.com/nation/2013/12/16/1268789/mar-brushes-aside-criticisms-over-sm-heist-visit
December, http://www.philstar.com/nation/2013/12/16/1268786/ltfrb-assures-help-victims-skyway-road-mishap
December, http://www.philstar.com/nation/2013/12/16/1268782/woman-found-dead-benguet-creek
December, http://www.philstar.com/nation/2013/12/16/1268780/npa-rebels-ransack-misamis-police-stations-armory
December, http://www.philstar.com/nation/2013/12/16/1268772/50-hurt-2-bus-collision-olongapo-city
December, http://www.philstar.com/nation/2013/12/16/1268765/2-die-cebu-road-mishap-report
December, http://www.philstar.com/nation/2013/12/16/1268762/bill-seeks-update-speed-limits-major-roads
December, http://www.philstar.com/nation/2013/12/16/1268758/ndrrmc-yolanda-deaths-now-6069
December, http://www.philstar.com/nation/2013/12/16/1268754/martilyo-robbers-cart-p5-m-jewelry-sm-north
December, http://www.philstar.com/nation/2013/12/16/1268752/18-killed-16-hurt-bus-deadly-fall-skyway
December, http://www.philstar.com/nation/2013/12/16/1268621/businessman-3-others-slain-ilocos-attack
December, http://www.philstar.com/metro/2013/12/16/1268553/12-cops-charged-paihi-arrests
December, http://www.philstar.com/metro/2013/12/16/1268557/firm-faces-cigarette-smuggling-raps
December, http://www.philstar.com/nation/2013/12/16/1268624/fake-drugs-seized-batangas-raid
December, http://www.philstar.com/metro/2013/12/16/1268559/2-teen-bus-rob-suspects-nabbed
December, http://www.philstar.com/nation/2013/12/16/1268626/5-cops-wounded-surigao-blast
December, http://www.philstar.com/nation/2013/12/15/1268500/gun-shots-heard-inside-sm-north
December, http://www.philstar.com/metro/2013/12/15/1268159/yolanda-survivor-6-loses-battle-vs-brain-tumor
