December, http://www.mb.com.ph/returning-kindness-erap-visits-gma/
December, http://www.mb.com.ph/feast-of-st-john-of-kanty-observed-today/
December, http://www.mb.com.ph/aquino-visits-zamboanga-assures-residents-of-aid/
December, http://www.mb.com.ph/dole-easing-entry-of-asean-workers/
December, http://www.mb.com.ph/philippines-worlds-2nd-most-deadly-place-for-journalists/
December, http://www.mb.com.ph/pnp-cites-2013-gains/
December, http://www.mb.com.ph/influx-of-asean-workers-seen/
December, http://www.mb.com.ph/relief-operations-cut-rice-stock/
December, http://www.mb.com.ph/marcos-wants-senate-inquiry-on-traffic-rules/
December, http://www.mb.com.ph/un-chief-deeply-moved-inspired-by-tacloban-visit/
December, http://www.mb.com.ph/aquino-appoints-10-new-judges/
December, http://www.mb.com.ph/millions-of-coconut-trees-felled-by-yolanda-to-hurt-global-supply/
December, http://www.mb.com.ph/uns-ban-calls-for-more-funds-for-typhoon-stricken-philippines/
December, http://www.mb.com.ph/saluting-holidays-in-battlefield/
December, http://www.mb.com.ph/higher-meralco-bill-looms/
December, http://www.mb.com.ph/world-is-behind-you-un-chief-tells-survivors-of-yolanda/
December, http://www.mb.com.ph/customs-workers-banned-from-giving-receiving-gifts/
December, http://www.mb.com.ph/p41m-still-needed-to-save-doomed-ofw-in-saudi-arabia/
December, http://www.mb.com.ph/new-bi-pagasa-heads-named/
December, http://www.mb.com.ph/statement-of-loss-filing-deadline-tomorrow-says-bir/
December, http://www.mb.com.ph/high-school-curriculum-release-delayed/
December, http://www.mb.com.ph/expect-longer-cooler-nights-ahead/
December, http://www.mb.com.ph/comelec-cites-accomplishments-this-year/
December, http://www.mb.com.ph/aquino-with-family-on-christmas/
December, http://www.mb.com.ph/lacson-visits-dosts-project-noah/
December, http://www.mb.com.ph/miriam-leads-senate-in-bills-filed/
December, http://www.mb.com.ph/new-schools-rising-in-visayas/
December, http://www.mb.com.ph/kidnapped-taiwanese-national-recovered-in-sulu/
December, http://www.mb.com.ph/aquino-to-spend-christmas-with-family/
December, http://www.mb.com.ph/npc-condemns-naia-shooting/
December, http://www.mb.com.ph/un-leader-ban-meets-with-aquino/
December, http://www.mb.com.ph/senior-high-school-curriculum-guide-not-yet-finalized/
December, http://www.mb.com.ph/solon-wants-dasma-incident-probed/
December, http://www.mb.com.ph/2nd-petition-against-power-hike-filed/
December, http://www.mb.com.ph/zambo-sur-mayor-3-others-shot-dead-at-naia-3/
December, http://www.mb.com.ph/spreading-yuletide-glee-while-on-road-duty/
December, http://www.mb.com.ph/aquino-signs-p2-265-trillion-2014-budget/
December, http://www.mb.com.ph/soldier-killed-in-zambo-siege-awarded-medal-of-valor/
December, http://www.mb.com.ph/us-court-drops-case-vs-pacquiao/
December, http://www.mb.com.ph/backers-have-second-thoughts-on-impeaching-sc-justices/
December, http://www.mb.com.ph/employers-reminded-on-holiday-pay/
December, http://www.mb.com.ph/taxmen-raid-tiangge-in-bir-compound/
December, http://www.mb.com.ph/progressive-bloc-opposing-charter-change/
December, http://www.mb.com.ph/doj-nbi-task-force-investigating-miriams-accusations-vs-enrile/
December, http://www.mb.com.ph/deped-assures-employees-job-tenure/
December, http://www.mb.com.ph/national-newsbits-for-december-212013/
December, http://www.mb.com.ph/aquino-signs-2014-national-budget/
December, http://www.mb.com.ph/paquit-gets-medal-for-valor/
December, http://www.mb.com.ph/aquino-lauds-afp/
December, http://www.mb.com.ph/bill-seeks-financial-assistance-for-microentrepreneurs/
December, http://www.mb.com.ph/philippines-5th-deadliest-country-for-media/
December, http://www.mb.com.ph/congressional-honor-for-2013-miss-international/
December, http://www.mb.com.ph/sailing-through-christmases-in-solitude/
December, http://www.mb.com.ph/stop-meralco-hike-sc-asked/
December, http://www.mb.com.ph/sandigan-lifts-stringent-christmas-new-years-eve-restrictions-on-gma/
December, http://www.mb.com.ph/no-charter-change-seen-next-year/
December, http://www.mb.com.ph/govt-to-get-p0-70kwh-out-of-power-increase/
December, http://www.mb.com.ph/viets-with-lost-travel-documents-allowed-to-go-home/
December, http://www.mb.com.ph/napoles-inspires-introduction-of-ethics-in-k-to-12-curriculum/
December, http://www.mb.com.ph/taiwanese-traders-donate-rice-to-fire-storm-victims-2/
